Algorithm,Data Count,Thread Count,Execution Time (s)
Odd-Even-Transposition-Sort,5000,1,0.0551824570
Odd-Even-Transposition-Sort,5000,1,0.0560639090
Odd-Even-Transposition-Sort,5000,1,0.0551253890
Odd-Even-Transposition-Sort,5000,1,0.0560871390
Odd-Even-Transposition-Sort,5000,1,0.0551370190
Odd-Even-Transposition-Sort,5000,1,0.0574569010
Odd-Even-Transposition-Sort,5000,1,0.0559431810
Odd-Even-Transposition-Sort,5000,1,0.0583678010
Odd-Even-Transposition-Sort,5000,1,0.0557586640
Odd-Even-Transposition-Sort,5000,1,0.0556623500
Odd-Even-Transposition-Sort,5000,1,0.0549312390
Odd-Even-Transposition-Sort,5000,1,0.0560399050
Odd-Even-Transposition-Sort,5000,1,0.0555448570
Odd-Even-Transposition-Sort,5000,1,0.0591102510
Odd-Even-Transposition-Sort,5000,1,0.0556819420
Odd-Even-Transposition-Sort,5000,1,0.0554664420
Odd-Even-Transposition-Sort,5000,1,0.0580406760
Odd-Even-Transposition-Sort,5000,1,0.0554867710
Odd-Even-Transposition-Sort,5000,1,0.0552309420
Odd-Even-Transposition-Sort,5000,1,0.0556210640
Odd-Even-Transposition-Sort,5000,1,0.0558321130
Odd-Even-Transposition-Sort,5000,1,0.0556034880
Odd-Even-Transposition-Sort,5000,1,0.0553576800
Odd-Even-Transposition-Sort,5000,1,0.0556941590
Odd-Even-Transposition-Sort,5000,1,0.0554464680
Odd-Even-Transposition-Sort,5000,1,0.0559837240
Odd-Even-Transposition-Sort,5000,1,0.0552154020
Odd-Even-Transposition-Sort,5000,1,0.0552320490
Odd-Even-Transposition-Sort,5000,1,0.0556494630
Odd-Even-Transposition-Sort,5000,1,0.0562305990
Odd-Even-Transposition-Sort,5000,1,0.0551122620
Odd-Even-Transposition-Sort,5000,1,0.0553419990
Odd-Even-Transposition-Sort,5000,1,0.0548422830
Odd-Even-Transposition-Sort,5000,1,0.0558213540
Odd-Even-Transposition-Sort,5000,1,0.0555660610
Odd-Even-Transposition-Sort,5000,1,0.0555156630
Odd-Even-Transposition-Sort,5000,1,0.0556083190
Odd-Even-Transposition-Sort,5000,1,0.0557936860
Odd-Even-Transposition-Sort,5000,1,0.0553433990
Odd-Even-Transposition-Sort,5000,1,0.0553354600
Odd-Even-Transposition-Sort,5000,1,0.0548658820
Odd-Even-Transposition-Sort,5000,1,0.0551800530
Odd-Even-Transposition-Sort,5000,1,0.0548105600
Odd-Even-Transposition-Sort,5000,1,0.0559533570
Odd-Even-Transposition-Sort,5000,1,0.0557168300
Odd-Even-Transposition-Sort,5000,1,0.0562330330
Odd-Even-Transposition-Sort,5000,1,0.0552336890
Odd-Even-Transposition-Sort,5000,1,0.0556964880
Odd-Even-Transposition-Sort,5000,1,0.0552694360
Odd-Even-Transposition-Sort,5000,1,0.0552591740
Odd-Even-Transposition-Sort,5000,1,0.0555190830
Odd-Even-Transposition-Sort,5000,1,0.0556285610
Odd-Even-Transposition-Sort,5000,1,0.0551914450
Odd-Even-Transposition-Sort,5000,1,0.0557454320
Odd-Even-Transposition-Sort,5000,1,0.0550838330
Odd-Even-Transposition-Sort,5000,1,0.0560007430
Odd-Even-Transposition-Sort,5000,1,0.0552688400
Odd-Even-Transposition-Sort,5000,1,0.0553474460
Odd-Even-Transposition-Sort,5000,1,0.0556786020
Odd-Even-Transposition-Sort,5000,1,0.0580591230
Odd-Even-Transposition-Sort,5000,1,0.0548315690
Odd-Even-Transposition-Sort,5000,1,0.0580135810
Odd-Even-Transposition-Sort,5000,1,0.0545936910
Odd-Even-Transposition-Sort,5000,1,0.0553787020
Odd-Even-Transposition-Sort,5000,1,0.0545709390
Odd-Even-Transposition-Sort,5000,1,0.0561093560
Odd-Even-Transposition-Sort,5000,1,0.0548946200
Odd-Even-Transposition-Sort,5000,1,0.0699385840
Odd-Even-Transposition-Sort,5000,1,0.0547857030
Odd-Even-Transposition-Sort,5000,1,0.0549609740
Odd-Even-Transposition-Sort,5000,1,0.0548554690
Odd-Even-Transposition-Sort,5000,1,0.0558289080
Odd-Even-Transposition-Sort,5000,1,0.0550003260
Odd-Even-Transposition-Sort,5000,1,0.0557004460
Odd-Even-Transposition-Sort,5000,1,0.0552326540
Odd-Even-Transposition-Sort,5000,1,0.0556252290
Odd-Even-Transposition-Sort,5000,1,0.0552155410
Odd-Even-Transposition-Sort,5000,1,0.0557904940
Odd-Even-Transposition-Sort,5000,1,0.0553601520
Odd-Even-Transposition-Sort,5000,1,0.0553365290
Odd-Even-Transposition-Sort,5000,1,0.0550996890
Odd-Even-Transposition-Sort,5000,1,0.0558500560
Odd-Even-Transposition-Sort,5000,1,0.0550330520
Odd-Even-Transposition-Sort,5000,1,0.0554088740
Odd-Even-Transposition-Sort,5000,1,0.0557450790
Odd-Even-Transposition-Sort,5000,1,0.0558204240
Odd-Even-Transposition-Sort,5000,1,0.0551445620
Odd-Even-Transposition-Sort,5000,1,0.0555481180
Odd-Even-Transposition-Sort,10000,1,0.2339213140
Odd-Even-Transposition-Sort,10000,1,0.2394371050
Odd-Even-Transposition-Sort,10000,1,0.2330011760
Odd-Even-Transposition-Sort,10000,1,0.2390759810
Odd-Even-Transposition-Sort,10000,1,0.2338314110
Odd-Even-Transposition-Sort,10000,1,0.2407545300
Odd-Even-Transposition-Sort,10000,1,0.2346897830
Odd-Even-Transposition-Sort,10000,1,0.2341329720
Odd-Even-Transposition-Sort,10000,1,0.2348757140
Odd-Even-Transposition-Sort,10000,1,0.2333420820
Odd-Even-Transposition-Sort,10000,1,0.2342147400
Odd-Even-Transposition-Sort,10000,1,0.2343997340
Odd-Even-Transposition-Sort,10000,1,0.2354892330
Odd-Even-Transposition-Sort,10000,1,0.2345020980
Odd-Even-Transposition-Sort,10000,1,0.2353063560
Odd-Even-Transposition-Sort,10000,1,0.2346624040
Odd-Even-Transposition-Sort,10000,1,0.2346059190
Odd-Even-Transposition-Sort,10000,1,0.2355100610
Odd-Even-Transposition-Sort,10000,1,0.2523085860
Odd-Even-Transposition-Sort,10000,1,0.2367527340
Odd-Even-Transposition-Sort,10000,1,0.2364604420
Odd-Even-Transposition-Sort,10000,1,0.2408210030
Odd-Even-Transposition-Sort,10000,1,0.2409746300
Odd-Even-Transposition-Sort,10000,1,0.2352511030
Odd-Even-Transposition-Sort,10000,1,0.2314333760
Odd-Even-Transposition-Sort,10000,1,0.2358430790
Odd-Even-Transposition-Sort,10000,1,0.2581721570
Odd-Even-Transposition-Sort,10000,1,0.2829218240
Odd-Even-Transposition-Sort,10000,1,0.2375513120
Odd-Even-Transposition-Sort,10000,1,0.2455885830
Odd-Even-Transposition-Sort,10000,1,0.2870562900
Odd-Even-Transposition-Sort,10000,1,0.2666403910
Odd-Even-Transposition-Sort,10000,1,0.2962802220
Odd-Even-Transposition-Sort,10000,1,0.2680557500
Odd-Even-Transposition-Sort,10000,1,0.2352987180
Odd-Even-Transposition-Sort,10000,1,0.2717885170
Odd-Even-Transposition-Sort,10000,1,0.2446419430
Odd-Even-Transposition-Sort,10000,1,0.2372857310
Odd-Even-Transposition-Sort,10000,1,0.2364860610
Odd-Even-Transposition-Sort,10000,1,0.2460452990
Odd-Even-Transposition-Sort,10000,1,0.2374138420
Odd-Even-Transposition-Sort,10000,1,0.2441336560
Odd-Even-Transposition-Sort,10000,1,0.2504530500
Odd-Even-Transposition-Sort,10000,1,0.2625847400
Odd-Even-Transposition-Sort,10000,1,0.2484928150
Odd-Even-Transposition-Sort,10000,1,0.2355088080
Odd-Even-Transposition-Sort,10000,1,0.2395762330
Odd-Even-Transposition-Sort,10000,1,0.2445744350
Odd-Even-Transposition-Sort,10000,1,0.2597114140
Odd-Even-Transposition-Sort,10000,1,0.2443675000
Odd-Even-Transposition-Sort,10000,1,0.2343757490
Odd-Even-Transposition-Sort,10000,1,0.2726628590
Odd-Even-Transposition-Sort,10000,1,0.2374075310
Odd-Even-Transposition-Sort,10000,1,0.2351004720
Odd-Even-Transposition-Sort,10000,1,0.2390625770
Odd-Even-Transposition-Sort,10000,1,0.2345246100
Odd-Even-Transposition-Sort,10000,1,0.2756317370
Odd-Even-Transposition-Sort,10000,1,0.2537284490
Odd-Even-Transposition-Sort,10000,1,0.2371836070
Odd-Even-Transposition-Sort,10000,1,0.2667907880
Odd-Even-Transposition-Sort,10000,1,0.2434802220
Odd-Even-Transposition-Sort,10000,1,0.2742201280
Odd-Even-Transposition-Sort,10000,1,0.2617636750
Odd-Even-Transposition-Sort,10000,1,0.2662624840
Odd-Even-Transposition-Sort,10000,1,0.2915153010
Odd-Even-Transposition-Sort,10000,1,0.2357191500
Odd-Even-Transposition-Sort,10000,1,0.2578148910
Odd-Even-Transposition-Sort,10000,1,0.2340099610
Odd-Even-Transposition-Sort,10000,1,0.2644480220
Odd-Even-Transposition-Sort,10000,1,0.2764760910
Odd-Even-Transposition-Sort,10000,1,0.2377532220
Odd-Even-Transposition-Sort,10000,1,0.2807701600
Odd-Even-Transposition-Sort,10000,1,0.2384093380
Odd-Even-Transposition-Sort,10000,1,0.2323052050
Odd-Even-Transposition-Sort,10000,1,0.2562600170
Odd-Even-Transposition-Sort,10000,1,0.2394823010
Odd-Even-Transposition-Sort,10000,1,0.2633169140
Odd-Even-Transposition-Sort,10000,1,0.2384421330
Odd-Even-Transposition-Sort,10000,1,0.2602891720
Odd-Even-Transposition-Sort,10000,1,0.2568522410
Odd-Even-Transposition-Sort,10000,1,0.2746411880
Odd-Even-Transposition-Sort,10000,1,0.2772650840
Odd-Even-Transposition-Sort,10000,1,0.2766669820
Odd-Even-Transposition-Sort,10000,1,0.2737982660
Odd-Even-Transposition-Sort,10000,1,0.2353582710
Odd-Even-Transposition-Sort,10000,1,0.2774397160
Odd-Even-Transposition-Sort,10000,1,0.2573002950
Odd-Even-Transposition-Sort,10000,1,0.2581801480
Odd-Even-Transposition-Sort,10000,1,0.2400943550
Odd-Even-Transposition-Sort,10000,1,0.2453397500
Odd-Even-Transposition-Sort,10000,1,0.2674794920
Odd-Even-Transposition-Sort,10000,1,0.2444739230
Odd-Even-Transposition-Sort,10000,1,0.2336621060
Odd-Even-Transposition-Sort,10000,1,0.2408991820
Odd-Even-Transposition-Sort,10000,1,0.2728416590
Odd-Even-Transposition-Sort,10000,1,0.2434063800
Odd-Even-Transposition-Sort,10000,1,0.2354711660
Odd-Even-Transposition-Sort,10000,1,0.2400596780
Odd-Even-Transposition-Sort,10000,1,0.2661667580
Odd-Even-Transposition-Sort,10000,1,0.2608984650
Odd-Even-Transposition-Sort,20000,1,0.9571860440
Odd-Even-Transposition-Sort,20000,1,0.9759102560
Odd-Even-Transposition-Sort,20000,1,0.9745513110
Odd-Even-Transposition-Sort,20000,1,0.9790928780
Odd-Even-Transposition-Sort,20000,1,0.9838015010
Odd-Even-Transposition-Sort,20000,1,0.9785478880
Odd-Even-Transposition-Sort,20000,1,0.9745298750
Odd-Even-Transposition-Sort,20000,1,0.9802932920
Odd-Even-Transposition-Sort,20000,1,0.9685077470
Odd-Even-Transposition-Sort,20000,1,0.9679442400
Odd-Even-Transposition-Sort,20000,1,0.9833756650
Odd-Even-Transposition-Sort,20000,1,0.9694335310
Odd-Even-Transposition-Sort,20000,1,0.9705730840
Odd-Even-Transposition-Sort,20000,1,0.9823450280
Odd-Even-Transposition-Sort,20000,1,0.9688521190
Odd-Even-Transposition-Sort,20000,1,0.9726466640
Odd-Even-Transposition-Sort,20000,1,0.9756254000
Odd-Even-Transposition-Sort,20000,1,0.9783058920
Odd-Even-Transposition-Sort,20000,1,0.9739523800
Odd-Even-Transposition-Sort,20000,1,0.9764303600
Odd-Even-Transposition-Sort,20000,1,0.9749865340
Odd-Even-Transposition-Sort,20000,1,0.9736712010
Odd-Even-Transposition-Sort,20000,1,0.9967641580
Odd-Even-Transposition-Sort,20000,1,0.9688083370
Odd-Even-Transposition-Sort,20000,1,0.9700932330
Odd-Even-Transposition-Sort,20000,1,0.9813288720
Odd-Even-Transposition-Sort,20000,1,0.9751760620
Odd-Even-Transposition-Sort,20000,1,0.9719264500
Odd-Even-Transposition-Sort,20000,1,0.9786873270
Odd-Even-Transposition-Sort,20000,1,0.9828504910
Odd-Even-Transposition-Sort,20000,1,0.9727005710
Odd-Even-Transposition-Sort,20000,1,0.9955195910
Odd-Even-Transposition-Sort,20000,1,0.9718549490
Odd-Even-Transposition-Sort,20000,1,0.9734802890
Odd-Even-Transposition-Sort,20000,1,0.9705643710
Odd-Even-Transposition-Sort,20000,1,1.0030009550
Odd-Even-Transposition-Sort,20000,1,0.9711301110
Odd-Even-Transposition-Sort,20000,1,0.9923054370
Odd-Even-Transposition-Sort,20000,1,0.9868373410
Odd-Even-Transposition-Sort,20000,1,0.9830756840
Odd-Even-Transposition-Sort,20000,1,0.9806038880
Odd-Even-Transposition-Sort,20000,1,0.9702223970
Odd-Even-Transposition-Sort,20000,1,0.9755395110
Odd-Even-Transposition-Sort,20000,1,0.9717795760
Odd-Even-Transposition-Sort,20000,1,0.9716250120
Odd-Even-Transposition-Sort,20000,1,0.9934550220
Odd-Even-Transposition-Sort,20000,1,0.9853600050
Odd-Even-Transposition-Sort,20000,1,0.9718566740
Odd-Even-Transposition-Sort,20000,1,1.0518389870
Odd-Even-Transposition-Sort,20000,1,0.9853772980
Odd-Even-Transposition-Sort,40000,1,3.9311933170
Odd-Even-Transposition-Sort,40000,1,4.0493255220
Odd-Even-Transposition-Sort,40000,1,3.9640152280
Odd-Even-Transposition-Sort,40000,1,3.9502791010
Odd-Even-Transposition-Sort,40000,1,4.0535155430
Odd-Even-Transposition-Sort,40000,1,3.9627911450
Odd-Even-Transposition-Sort,40000,1,3.9734870460
Odd-Even-Transposition-Sort,40000,1,3.9713236910
Odd-Even-Transposition-Sort,40000,1,3.9985322330
Odd-Even-Transposition-Sort,40000,1,3.9663723920
Odd-Even-Transposition-Sort,40000,1,4.0373860420
Odd-Even-Transposition-Sort,40000,1,3.9595718550
Odd-Even-Transposition-Sort,40000,1,3.9586386510
Odd-Even-Transposition-Sort,40000,1,3.9633298990
Odd-Even-Transposition-Sort,40000,1,3.9833897910
Odd-Even-Transposition-Sort,40000,1,3.9617603580
Odd-Even-Transposition-Sort,40000,1,3.9678135320
Odd-Even-Transposition-Sort,40000,1,3.9633166700
Odd-Even-Transposition-Sort,40000,1,4.0513357490
Odd-Even-Transposition-Sort,40000,1,3.9688556450
Odd-Even-Transposition-Sort,40000,1,3.9779401530
Odd-Even-Transposition-Sort,40000,1,4.0712580270
Odd-Even-Transposition-Sort,40000,1,3.9866766280
Odd-Even-Transposition-Sort,40000,1,4.0724436610
Odd-Even-Transposition-Sort,40000,1,4.0476739660
Odd-Even-Transposition-Sort,40000,1,3.9548852540
Odd-Even-Transposition-Sort,40000,1,3.9726144810
Odd-Even-Transposition-Sort,40000,1,3.9663915240
Odd-Even-Transposition-Sort,40000,1,3.9615195870
Odd-Even-Transposition-Sort,40000,1,3.9635510520
Odd-Even-Transposition-Sort,40000,1,3.9677046730
Odd-Even-Transposition-Sort,40000,1,3.9719320660
Odd-Even-Transposition-Sort,40000,1,3.9638069480
Odd-Even-Transposition-Sort,40000,1,3.9565282790
Odd-Even-Transposition-Sort,40000,1,3.9742420340
Odd-Even-Transposition-Sort,40000,1,4.1357315680
Odd-Even-Transposition-Sort,40000,1,3.9702334900
Odd-Even-Transposition-Sort,40000,1,3.9774708640
Odd-Even-Transposition-Sort,40000,1,3.9841115340
Odd-Even-Transposition-Sort,40000,1,3.9790817230
Odd-Even-Transposition-Sort,40000,1,3.9665877590
Odd-Even-Transposition-Sort,40000,1,3.9704382890
Odd-Even-Transposition-Sort,40000,1,3.9648648500
Odd-Even-Transposition-Sort,40000,1,3.9561991180
Odd-Even-Transposition-Sort,40000,1,3.9896330090
Odd-Even-Transposition-Sort,40000,1,3.9799383460
Odd-Even-Transposition-Sort,40000,1,3.9569306080
Odd-Even-Transposition-Sort,40000,1,3.9650445800
Odd-Even-Transposition-Sort,40000,1,3.9649780530
Odd-Even-Transposition-Sort,40000,1,3.9833494610
Odd-Even-Transposition-Sort,60000,1,8.9583484250
Odd-Even-Transposition-Sort,60000,1,8.9703976520
Odd-Even-Transposition-Sort,60000,1,8.9809125410
Odd-Even-Transposition-Sort,60000,1,9.2255190730
Odd-Even-Transposition-Sort,60000,1,8.9867682250
Odd-Even-Transposition-Sort,60000,1,8.9881097640
Odd-Even-Transposition-Sort,60000,1,8.9744921610
Odd-Even-Transposition-Sort,60000,1,8.9871924540
Odd-Even-Transposition-Sort,60000,1,9.0037052730
Odd-Even-Transposition-Sort,60000,1,8.9676211940
Odd-Even-Transposition-Sort,60000,1,8.9401780680
Odd-Even-Transposition-Sort,60000,1,8.9652143540
Odd-Even-Transposition-Sort,60000,1,8.9887571490
Odd-Even-Transposition-Sort,60000,1,8.9535238210
Odd-Even-Transposition-Sort,60000,1,9.0024718250
Odd-Even-Transposition-Sort,60000,1,8.9500269230
Odd-Even-Transposition-Sort,60000,1,8.9739344760
Odd-Even-Transposition-Sort,60000,1,9.2240741290
Odd-Even-Transposition-Sort,60000,1,8.9635360950
Odd-Even-Transposition-Sort,60000,1,8.9736405070
Odd-Even-Transposition-Sort,60000,1,8.9641584690
Odd-Even-Transposition-Sort,60000,1,8.9821219300
Odd-Even-Transposition-Sort,60000,1,8.9637361130
Odd-Even-Transposition-Sort,60000,1,9.5420208390
Odd-Even-Transposition-Sort,60000,1,9.5383992300
Odd-Even-Transposition-Sort,60000,1,8.9803836030
Odd-Even-Transposition-Sort,60000,1,9.3857142400
Odd-Even-Transposition-Sort,60000,1,10.6192043170
Odd-Even-Transposition-Sort,60000,1,9.3979326960
Odd-Even-Transposition-Sort,60000,1,8.9617991160
Odd-Even-Transposition-Sort,60000,1,8.9778360440
Odd-Even-Transposition-Sort,60000,1,8.9874405800
Odd-Even-Transposition-Sort,60000,1,9.2405426700
Odd-Even-Transposition-Sort,60000,1,9.0263275620
Odd-Even-Transposition-Sort,60000,1,8.9899137950
Odd-Even-Transposition-Sort,60000,1,9.2195901970
Odd-Even-Transposition-Sort,60000,1,8.9642844790
Odd-Even-Transposition-Sort,60000,1,8.9648333090
Odd-Even-Transposition-Sort,60000,1,9.0377796690
Odd-Even-Transposition-Sort,60000,1,8.9571615710
Odd-Even-Transposition-Sort,60000,1,8.9647555360
Odd-Even-Transposition-Sort,60000,1,8.9874660120
Odd-Even-Transposition-Sort,60000,1,9.0361355980
Odd-Even-Transposition-Sort,60000,1,8.9981115590
Odd-Even-Transposition-Sort,60000,1,9.0966814540
Odd-Even-Transposition-Sort,60000,1,9.3674289620
Odd-Even-Transposition-Sort,60000,1,8.9575281510
Odd-Even-Transposition-Sort,60000,1,9.2168323200
Odd-Even-Transposition-Sort,60000,1,9.1703809000
Odd-Even-Transposition-Sort,60000,1,9.6389466840
Odd-Even-Transposition-Sort,80000,1,17.3366124580
Odd-Even-Transposition-Sort,80000,1,17.3587225240
Odd-Even-Transposition-Sort,80000,1,15.9855189170
Odd-Even-Transposition-Sort,80000,1,16.3961170150
Odd-Even-Transposition-Sort,80000,1,15.9604559900
Odd-Even-Transposition-Sort,80000,1,16.0802195080
Odd-Even-Transposition-Sort,80000,1,15.9779147680
Odd-Even-Transposition-Sort,80000,1,15.9715744870
Odd-Even-Transposition-Sort,80000,1,16.0119321960
Odd-Even-Transposition-Sort,80000,1,15.9339627630
Odd-Even-Transposition-Sort,80000,1,15.9570725050
Odd-Even-Transposition-Sort,80000,1,16.1782853780
Odd-Even-Transposition-Sort,80000,1,16.2953632190
Odd-Even-Transposition-Sort,80000,1,15.9631145920
Odd-Even-Transposition-Sort,80000,1,15.9621034830
Odd-Even-Transposition-Sort,80000,1,15.9934699700
Odd-Even-Transposition-Sort,80000,1,15.9444239530
Odd-Even-Transposition-Sort,80000,1,16.0002627210
Odd-Even-Transposition-Sort,80000,1,15.9502666110
Odd-Even-Transposition-Sort,80000,1,16.0057085910
Odd-Even-Transposition-Sort,80000,1,15.9316744020
Odd-Even-Transposition-Sort,80000,1,15.9492903810
Odd-Even-Transposition-Sort,80000,1,15.9731410130
Odd-Even-Transposition-Sort,80000,1,16.0068613340
Odd-Even-Transposition-Sort,80000,1,15.9845965790
Odd-Even-Transposition-Sort,80000,1,15.9635453610
Odd-Even-Transposition-Sort,80000,1,15.9065567790
Odd-Even-Transposition-Sort,80000,1,15.9697379230
Odd-Even-Transposition-Sort,80000,1,15.9458913290
Odd-Even-Transposition-Sort,80000,1,15.9570905900
Odd-Even-Transposition-Sort,80000,1,16.3529177870
Odd-Even-Transposition-Sort,80000,1,16.4355436140
Odd-Even-Transposition-Sort,80000,1,15.9468798860
Odd-Even-Transposition-Sort,80000,1,15.9669692190
Odd-Even-Transposition-Sort,80000,1,16.3991648080
Odd-Even-Transposition-Sort,80000,1,15.9908881980
Odd-Even-Transposition-Sort,80000,1,15.9682616520
Odd-Even-Transposition-Sort,80000,1,16.1692327850
Odd-Even-Transposition-Sort,80000,1,15.9473156860
Odd-Even-Transposition-Sort,80000,1,16.4038076740
Odd-Even-Transposition-Sort,80000,1,15.9597759680
Odd-Even-Transposition-Sort,80000,1,15.9421593650
Odd-Even-Transposition-Sort,80000,1,15.9926245290
Odd-Even-Transposition-Sort,80000,1,15.9864657220
Odd-Even-Transposition-Sort,80000,1,15.9594052690
Odd-Even-Transposition-Sort,80000,1,16.3519090320
Odd-Even-Transposition-Sort,80000,1,15.9961775870
Odd-Even-Transposition-Sort,80000,1,16.3768295080
Odd-Even-Transposition-Sort,80000,1,16.3839792910
Odd-Even-Transposition-Sort,80000,1,15.9388430170
Odd-Even-Transposition-Sort,100000,1,25.3107284870
Odd-Even-Transposition-Sort,100000,1,25.2715330150
Odd-Even-Transposition-Sort,100000,1,25.3603553130
Odd-Even-Transposition-Sort,100000,1,24.9295326590
Odd-Even-Transposition-Sort,100000,1,25.0330111630
Odd-Even-Transposition-Sort,200000,1,99.9104054350
Odd-Even-Transposition-Sort,200000,1,101.6553130010
Odd-Even-Transposition-Sort,200000,1,99.8459600320
Odd-Even-Transposition-Sort,200000,1,99.7850847420
Odd-Even-Transposition-Sort,200000,1,99.9595000450
Odd-Even-Transposition-Sort,300000,1,226.0532113570
Odd-Even-Transposition-Sort,400000,1,400.4267510250
Odd-Even-Transposition-Sort,500000,1,634.3962412990
Shell-Sort,1000,1,0.0027246430
Shell-Sort,1000,1,0.0017957560
Shell-Sort,1000,1,0.0017946160
Shell-Sort,1000,1,0.0017941100
Shell-Sort,1000,1,0.0018733690
Shell-Sort,1000,1,0.0018511920
Shell-Sort,1000,1,0.0017871770
Shell-Sort,1000,1,0.0017913610
Shell-Sort,1000,1,0.0021063020
Shell-Sort,1000,1,0.0019140730
Shell-Sort,1000,1,0.0017152120
Shell-Sort,1000,1,0.0017220670
Shell-Sort,1000,1,0.0016922860
Shell-Sort,1000,1,0.0017336370
Shell-Sort,1000,1,0.0017521030
Shell-Sort,1000,1,0.0017477090
Shell-Sort,1000,1,0.0017035040
Shell-Sort,1000,1,0.0017258950
Shell-Sort,1000,1,0.0016935880
Shell-Sort,1000,1,0.0019280260
Shell-Sort,1000,1,0.0016920130
Shell-Sort,1000,1,0.0016958190
Shell-Sort,1000,1,0.0017210950
Shell-Sort,1000,1,0.0017191180
Shell-Sort,1000,1,0.0023534980
Shell-Sort,1000,1,0.0017085880
Shell-Sort,1000,1,0.0016934380
Shell-Sort,1000,1,0.0017066990
Shell-Sort,1000,1,0.0016973440
Shell-Sort,1000,1,0.0017017800
Shell-Sort,1000,1,0.0017153760
Shell-Sort,1000,1,0.0017095900
Shell-Sort,1000,1,0.0016922840
Shell-Sort,1000,1,0.0016999180
Shell-Sort,1000,1,0.0017215870
Shell-Sort,1000,1,0.0016939850
Shell-Sort,1000,1,0.0017759430
Shell-Sort,1000,1,0.0016936990
Shell-Sort,1000,1,0.0017476900
Shell-Sort,1000,1,0.0016982080
Shell-Sort,1000,1,0.0017279310
Shell-Sort,1000,1,0.0016942230
Shell-Sort,1000,1,0.0017759180
Shell-Sort,1000,1,0.0017286340
Shell-Sort,1000,1,0.0017226470
Shell-Sort,1000,1,0.0016936060
Shell-Sort,1000,1,0.0017435210
Shell-Sort,1000,1,0.0016996040
Shell-Sort,1000,1,0.0017269900
Shell-Sort,1000,1,0.0016906430
Shell-Sort,1000,1,0.0017274970
Shell-Sort,1000,1,0.0016972650
Shell-Sort,1000,1,0.0016930720
Shell-Sort,1000,1,0.0016920640
Shell-Sort,1000,1,0.0017426660
Shell-Sort,1000,1,0.0017850280
Shell-Sort,1000,1,0.0017744460
Shell-Sort,1000,1,0.0017000730
Shell-Sort,1000,1,0.0017241480
Shell-Sort,1000,1,0.0017006400
Shell-Sort,1000,1,0.0016994750
Shell-Sort,1000,1,0.0016990700
Shell-Sort,1000,1,0.0018160010
Shell-Sort,1000,1,0.0017982920
Shell-Sort,1000,1,0.0017160290
Shell-Sort,1000,1,0.0016967930
Shell-Sort,1000,1,0.0017062900
Shell-Sort,1000,1,0.0016962920
Shell-Sort,1000,1,0.0016924240
Shell-Sort,1000,1,0.0016921100
Shell-Sort,1000,1,0.0017058290
Shell-Sort,1000,1,0.0017056620
Shell-Sort,1000,1,0.0017743870
Shell-Sort,1000,1,0.0017252850
Shell-Sort,1000,1,0.0017016390
Shell-Sort,1000,1,0.0016948140
Shell-Sort,1000,1,0.0017089180
Shell-Sort,1000,1,0.0017605340
Shell-Sort,1000,1,0.0018990160
Shell-Sort,1000,1,0.0017001240
Shell-Sort,1000,1,0.0017273870
Shell-Sort,1000,1,0.0017178420
Shell-Sort,1000,1,0.0017951840
Shell-Sort,1000,1,0.0018270720
Shell-Sort,1000,1,0.0017379030
Shell-Sort,1000,1,0.0016933950
Shell-Sort,1000,1,0.0017641970
Shell-Sort,1000,1,0.0019986670
Shell-Sort,1000,1,0.0017787580
Shell-Sort,1000,1,0.0016994570
Shell-Sort,1000,1,0.0017320670
Shell-Sort,1000,1,0.0016971880
Shell-Sort,1000,1,0.0017967160
Shell-Sort,1000,1,0.0017293980
Shell-Sort,1000,1,0.0017008850
Shell-Sort,1000,1,0.0017015890
Shell-Sort,1000,1,0.0017676300
Shell-Sort,1000,1,0.0017310050
Shell-Sort,1000,1,0.0016991240
